FeedbackID,Date,ServiceType,ServiceProvider,CustomerName,CustomerContact,FeedbackText,Rating
2583,2022-12-31,Pay TV,Glo,Stephen Rice,23481717182628,Control successful pattern speak those.,1
1096,2022-06-15,Telecom,Etisalat,Joshua Moore,23490717628055,Recognize Mr also trouble fly consider.,5
9526,2023-08-30,Pay TV,Airtel,Shawn Mcdonald,23481461624094,If describe machine attention.,1
1470,2023-03-24,Pay TV,Glo,Stephanie Williams,23480406226058,Stay compare design blood.,1
3526,2021-11-11,Telecom,Airtel,Jonathon Holt,23470414374325,Its matter center top.,3
8277,2023-09-16,Pay TV,Airtel,Jessica Lyons,23481424704896,Music scene service Republican.,3
4634,2021-10-26,Pay TV,Glo,Audrey Baldwin,23481202555775,Operation call inside pick represent response coach.,3
2194,2021-12-16,Telecom,Etisalat,Jennifer Robertson,23480741872661,Budget history really east difficult recent.,3
2580,2022-01-06,Pay TV,MTN,Christine Morgan,2349012953015,Official issue series bar majority myself step.,3
9645,2022-08-08,Pay TV,Airtel,John Goodman,23481726743983,Room explain down own last certainly.,5
2664,2021-11-17,Telecom,Airtel,Elizabeth Collins,23470622813214,Seem scene character sign kid.,1
4146,2023-06-14,Pay TV,Airtel,Angela Green,23470198166900,Sound ago remember cell husband store wear Mrs.,3
5386,2023-02-14,Telecom,Airtel,Laura Cruz,23480650860464,Foot option bank pressure cost tend.,5
8565,2022-09-01,Pay TV,Glo,Jeremy Calderon,2349022797880,Social record look away population I.,2
9207,2022-10-26,Telecom,MTN,Jennifer Brooks,23490246241932,Rather new lay knowledge picture use eye.,5
7259,2023-06-23,Pay TV,Etisalat,Antonio Baker,2348177296493,Owner such sister bed ball week.,3
4651,2022-07-29,Pay TV,Glo,Richard Phelps,23481437116841,Produce role project foot both.,2
8199,2023-08-25,Telecom,Airtel,Rachel Calhoun,23481271964644,Store kitchen example take hour travel movie.,4
4471,2022-06-30,Pay TV,Glo,Fred Dennis,23481278063185,Four human evening budget thousand find.,2
8597,2023-04-26,Pay TV,Glo,Sarah Davis,23481157101848,Final wind it common entire.,3
9305,2022-02-04,Telecom,MTN,James Wong,23480263314336,Fund Congress rise car.,5
5680,2023-01-13,Telecom,Airtel,Tim Moran,23480781422504,Away care around agent north size.,4
6948,2023-04-29,Pay TV,Glo,Calvin Wright,23470707813926,Six attack check miss.,2
25,2022-04-02,Telecom,Etisalat,Thomas Smith,23470669680249,Spend learn him police event.,4
3995,2023-01-12,Telecom,Etisalat,Michael Frazier MD,23480173712418,Within rich do beyond.,1
3055,2022-07-09,Telecom,MTN,Kimberly White,23470576761033,Board process activity skin.,1
836,2022-07-28,Telecom,Glo,Renee Martin,23480363691769,Military member south her son often.,4
9810,2023-02-05,Telecom,Airtel,Amanda Hernandez,23480149392231,Least you inside happy region onto.,4
5895,2022-07-21,Pay TV,Etisalat,Michael Hartman,23470853694349,Skill impact soon everyone.,2
8210,2023-07-29,Pay TV,Airtel,Austin Vargas,23481215050295,Trial one artist same according around.,1
5134,2023-03-09,Telecom,Airtel,Tammy Salazar,23481808513829,Attorney gun too program parent.,5
7621,2022-07-24,Pay TV,Airtel,Marie Haynes,23470224001584,Dinner maybe seven laugh phone push memory.,1
8499,2023-03-24,Telecom,Glo,Penny Davis,23481142368837,Determine apply so together.,1
2844,2022-08-22,Pay TV,Glo,Devin Frazier,23480167354318,Forward administration sport can exactly high bring.,3
1192,2022-11-26,Telecom,Airtel,Elaine Castillo,23480186815245,Charge first think begin science four.,2
6618,2023-03-02,Telecom,Etisalat,Kayla Williams,23470467895404,At read country least.,4
1609,2022-08-04,Pay TV,Etisalat,Julie Allen,234704051431,Operation week total situation full.,5
8008,2022-01-12,Telecom,Airtel,Matthew Weaver,23480282448555,First trial sure large end discover on.,4
1822,2023-01-12,Telecom,MTN,Jamie Gutierrez MD,23470861887372,During affect line information.,3
2673,2022-07-15,Pay TV,MTN,Travis Mcdonald,23481213216446,Throw think after couple thank.,4
9636,2022-05-19,Pay TV,Etisalat,Robert Thompson,2349095818470,Job level middle wear reason.,3
2981,2022-03-21,Pay TV,Glo,David Castillo,23470645858313,Production list clearly mouth rate.,3
9793,2023-06-25,Pay TV,Etisalat,Ryan Spencer Jr.,23470242595087,Former away these beyond within important.,2
8719,2022-11-22,Telecom,Etisalat,Tiffany Johnson,23490501556091,Music easy American me ever field.,1
9234,2023-01-20,Telecom,Airtel,David Smith,2347062226196,Glass necessary structure physical.,5
9324,2022-08-05,Telecom,Airtel,Laura Young,23470500634172,Property reach room adult whose.,3
2263,2023-05-18,Telecom,MTN,Susan Mathews,23470880996111,Cold now include side.,3
9566,2023-01-02,Telecom,MTN,Matthew Banks,23481412878757,Cover reflect spring benefit.,1
7299,2022-11-01,Telecom,Etisalat,Patricia Archer,23470967057406,Them thousand instead in.,4
9972,2022-03-03,Pay TV,Airtel,Samuel Miller,23490163218959,Policy receive live couple increase local method.,2
1950,2022-07-10,Pay TV,Glo,Jerry Lynch,23480659854678,Room skin rule research.,2
9744,2023-01-16,Telecom,MTN,Robert Berger,2348057395192,Likely peace share meeting inside big year site.,4
3162,2023-01-11,Pay TV,Glo,David Douglas,23470317994393,Film five position leg front investment.,3
8471,2021-11-29,Pay TV,Etisalat,Kelsey Booth,23481735354802,Alone future easy box live respond state.,4
502,2022-02-17,Pay TV,Glo,Natalie Love,23481682834294,Item social agent growth exactly he seat require.,4
9716,2023-07-30,Telecom,Etisalat,Pedro Murphy,23490603431524,Report adult eye probably.,1
7135,2022-07-29,Telecom,MTN,Alyssa Smith,23480461589064,Read use still reason impact.,3
2271,2022-11-17,Pay TV,Etisalat,Jon Miller,23480705966716,Character different something others seven candidate all.,4
7832,2023-09-17,Pay TV,Airtel,Alicia Hoover,23481337134439,Stand impact improve site life participant.,4
2583,2023-08-12,Telecom,MTN,Nicole Bowen,23480215440639,Run condition look follow community tend how east.,1
7415,2021-11-02,Pay TV,Etisalat,Christine Jones,23490765221393,Street sign give candidate gas.,5
3895,2023-05-13,Pay TV,Etisalat,Mr. Nicholas Lee,23481711375951,Consumer between middle reality.,3
1508,2023-08-26,Telecom,Glo,James Costa,23470907021762,Simply other between positive discuss hundred.,4
7847,2023-04-17,Telecom,Airtel,John Williams,23470927179577,Live their leg care operation Mrs act.,3
4919,2023-02-27,Telecom,Glo,Jonathan Rogers,23470828899747,Fish instead minute a worker price choice.,1
3858,2021-12-19,Telecom,Airtel,Todd Lawrence,2349032923670,Newspaper door whole too argue yard.,4
3258,2021-11-28,Telecom,Airtel,Oscar Deleon,23490654939662,Sense model far show example long.,3
4294,2021-10-20,Pay TV,Etisalat,Juan Carpenter,23470315206195,Person radio approach director across newspaper simply.,2
6534,2023-06-11,Pay TV,Airtel,Nicholas Griffin,23470908842042,Collection early position activity determine since.,5
1724,2022-07-02,Telecom,Etisalat,Katie Rivers,23481455393987,Tv her end line better no protect discuss.,2
2942,2023-09-14,Pay TV,Glo,Karen Lee,23490245949381,Audience citizen seek poor commercial change.,3
2435,2022-07-12,Pay TV,Airtel,Christina Adams,23470966425416,Trouble inside during information lose return television.,3
5567,2021-12-31,Pay TV,MTN,Linda Aguirre,23481996042935,Partner us end clear reduce agent.,2
9087,2022-11-13,Pay TV,MTN,Laura Fowler,23480139908462,Reality tree security citizen both enjoy kitchen.,1
968,2022-11-14,Pay TV,Glo,Dr. Travis Brewer,23490145822663,Family network rule large bar fine fine church.,2
6678,2023-02-06,Pay TV,Airtel,Billy Obrien,23481124583981,Western star someone view law.,1
1999,2022-02-01,Pay TV,Etisalat,Summer Walker,23480265147573,Stock up price issue religious these.,4
5878,2023-03-17,Pay TV,Etisalat,Kelly Franco,23490524302637,Behavior Democrat policy example stop heavy.,4
7403,2022-04-26,Pay TV,MTN,Veronica Morrison,23480313378576,Power gun suddenly like Mrs impact though.,4
6045,2022-01-24,Telecom,Etisalat,Lawrence Smith,23481383165796,Our somebody truth person fast popular condition.,1
7122,2023-08-12,Pay TV,Glo,Charles Phillips,23481145724469,Space maybe here story scientist way might.,5
6809,2022-12-19,Telecom,MTN,Lisa Jones,23490527075332,Event summer government receive less benefit partner share.,3
4402,2023-09-03,Pay TV,MTN,Adam Garcia,2347077677133,Role ask rise hope direction sound however.,5
7271,2023-07-13,Pay TV,Etisalat,Dr. Taylor Wilkerson,23490277752150,Nor bill but federal free throughout toward everything.,5
403,2023-05-30,Telecom,Airtel,Sonia Fitzpatrick,23480128685165,Want tell interest pick chair white whatever.,1
9029,2022-07-16,Telecom,MTN,Justin Greene,2348039702903,Before ago feel piece your.,4
2373,2023-08-08,Pay TV,MTN,Timothy Valentine,23481814980945,Economy of guess quite.,1
5431,2023-01-29,Telecom,Airtel,Cheryl Johnson,23490195951284,Responsibility citizen per finish.,5
2632,2022-09-14,Telecom,Airtel,Terry Diaz,2347070046630,Power many term character win.,2
699,2022-09-21,Pay TV,Airtel,Jeffrey Johnson,23490984262388,Other there rise project beautiful model charge catch.,5
9714,2022-05-01,Telecom,MTN,Sandra Hopkins,23481839181903,Hair pass ten low itself create get.,1
2044,2022-12-15,Pay TV,Glo,Beth Sanders,23480648404052,But help politics.,5
9901,2021-10-18,Pay TV,Etisalat,Rhonda Sanchez,23480506112297,Politics here nothing south.,2
6486,2022-06-04,Pay TV,Etisalat,Jessica Klein,23470237205353,Interview hold professor purpose.,5
8506,2022-12-12,Telecom,Etisalat,Claire Nelson,2348144410446,So three allow billion try identify carry.,1
7353,2022-05-02,Pay TV,Etisalat,Candice Garcia,23481887356583,Beyond high think.,5
789,2023-01-21,Pay TV,MTN,Chelsea Davis,2349095929765,Word close pay.,2
3393,2023-08-25,Telecom,Etisalat,Nathan Rich,23481885497285,What above suggest none consider price you about.,3
7965,2023-06-30,Telecom,Glo,Adam Harding,23490788258887,History every ever hotel painting knowledge action.,2
6594,2022-09-11,Telecom,Glo,Victoria Bishop,23480232356619,Face able traditional remain major commercial big.,3
7988,2022-03-14,Pay TV,Airtel,Donald Lopez,23470866991892,Cultural tend race energy.,5
7457,2021-11-02,Telecom,Airtel,Michelle Strickland DVM,23481292427850,Place interest debate PM trouble.,4
8149,2021-12-20,Telecom,MTN,Russell Nichols,23490289610860,Itself almost detail popular.,5
3649,2022-08-15,Telecom,Glo,Troy Robinson,23490573776372,Cost rich although system ahead draw avoid.,5
466,2022-04-30,Pay TV,Glo,Mr. Joseph Gallegos MD,23490899050593,Detail threat peace upon talk east.,3
1663,2022-04-04,Telecom,Airtel,Teresa Knox,23470197581453,Eye travel record sport arm arrive close.,4
5561,2022-05-10,Pay TV,Etisalat,Victor Grant,23490569236113,Item owner shake letter successful represent about.,3
9988,2023-08-30,Pay TV,Etisalat,Alison Harmon,2348183097837,Each indeed bed dog weight.,4
9941,2022-10-15,Telecom,Etisalat,Micheal Kelly,23481205754210,Party itself require late.,2
4304,2022-07-18,Telecom,MTN,Jennifer Nash,23490233899856,Side record interview about.,3
8288,2021-11-06,Telecom,Etisalat,Daniel Gonzalez,23480651008464,Middle movement front significant garden property trial.,4
4136,2021-11-10,Telecom,Glo,Erin Vincent,23490603026485,Cell movie population address any.,3
2552,2023-09-16,Telecom,MTN,Rebecca Gregory,23481408918747,North free community election.,5
8976,2023-06-24,Telecom,Glo,Keith Shields,23480121361930,Throughout north drive.,4
2945,2023-06-23,Telecom,Glo,Monica Mclean,23490879620120,Within real change middle.,2
1092,2022-01-30,Pay TV,MTN,Anthony Miller,23480184208369,Occur today candidate rather challenge response.,2
2843,2022-08-20,Pay TV,Glo,Breanna Collins,23480747924521,Interview discussion join black trip machine imagine.,3
1880,2023-07-16,Telecom,Airtel,Benjamin Lopez,23490526366339,Environmental science catch thousand issue.,1
4917,2022-10-26,Pay TV,Etisalat,Tina Anderson,23490689218728,Bag tax work four land keep.,4
321,2021-12-29,Pay TV,Etisalat,Ricky Willis,23480241894677,Yard boy might including.,2
741,2021-12-04,Telecom,Airtel,Samuel Clay,2347034644533,Send meet future team seek.,3
8034,2023-06-07,Telecom,Airtel,Shawn Abbott,23480731387434,Possible late wall return stay mission use.,5
2549,2023-02-15,Telecom,Glo,Terry Wood,23470239591213,Green financial traditional radio.,1
179,2023-06-22,Telecom,MTN,James Ramos,23490462020116,Investment chair language series threat employee hospital.,4
1473,2023-07-03,Telecom,Glo,Diane Marshall,23470863192474,Executive effect eye.,5
430,2022-01-14,Pay TV,MTN,Matthew Fowler,23470247316056,Everybody school left structure over term.,3
406,2023-04-06,Pay TV,MTN,Cody Smith,23490430727539,Tough threat quite seem weight imagine state.,3
6708,2022-12-25,Telecom,Glo,Tommy Berry,23470217563295,Guess argue identify throughout control education car.,2
6909,2023-08-11,Telecom,Etisalat,Jaime Carpenter,23470665668710,Member stock whom ten beyond research.,5
7880,2023-08-04,Telecom,MTN,Jennifer Baldwin,23490140989116,Fine administration simple wonder book walk feeling.,4
2450,2022-06-22,Telecom,Etisalat,Edward Smith,2347019555623,Source south thought free role population.,4
8645,2023-03-08,Telecom,Glo,Carla Stuart,23490820966507,Doctor out interview share follow community walk.,5
3501,2022-01-28,Pay TV,Airtel,Mr. Antonio Parks,23470534449764,Stuff apply your face.,3
4594,2022-10-23,Pay TV,Airtel,Frederick Harrington,23481661459797,Seat with note director go source.,5
4134,2022-03-24,Pay TV,Airtel,David Jones,23480506199602,Between scene anyone large.,1
4340,2022-03-14,Pay TV,Glo,Eric Reid,23490109574712,Start assume month maybe.,4
510,2023-03-30,Pay TV,Airtel,Robert Peterson,2347035940919,Also girl central win test base score director.,5
7691,2021-12-03,Telecom,MTN,Michael Williams,23481701528461,Any learn care traditional government.,2
3520,2023-02-23,Pay TV,Glo,Megan Spears,23470614119618,Benefit cut herself read professor.,3
1084,2022-08-12,Telecom,Glo,Michael Armstrong,23490857194184,Fall send purpose administration account pick financial.,1
4209,2022-03-28,Telecom,Glo,Dylan Turner,23480313991866,Opportunity model white read whose bar carry.,3
3267,2021-12-14,Pay TV,Etisalat,Keith Johnson,23470633619708,I step administration feeling ago.,5
6725,2023-06-14,Telecom,Airtel,James Horn,23480499738974,Without his yes investment stay.,3
5785,2021-11-01,Telecom,Etisalat,Christian Larsen,23480349933156,A challenge control sound behind nothing.,4
3967,2022-04-10,Telecom,MTN,Jamie Norris,23481420920209,Similar why side citizen.,4
3977,2022-12-20,Telecom,Glo,Ashley Torres,23481337506637,Significant ahead interesting couple return particular such.,1
8933,2021-12-04,Telecom,Etisalat,Jacob Elliott,23480108318606,Loss church child father.,3
2294,2023-01-18,Pay TV,Airtel,Beth Moore,23490418868953,Push deal heavy medical fill environment time billion.,4
1622,2023-02-04,Pay TV,Airtel,Michelle Whitney,23490214394534,Face deep boy could dream ago rise.,2
842,2021-10-15,Telecom,MTN,Hunter Martin,234709671106,Analysis significant do say.,4
4757,2023-03-25,Telecom,MTN,Mr. Daniel Collins MD,23481629778117,Voice pressure offer right realize focus development civil.,1
7835,2023-05-17,Telecom,Glo,David Branch,23480804085650,Without worker keep include friend.,2
9156,2023-02-19,Pay TV,Glo,Nicole Lawrence,23470491767802,Month a writer turn.,3
4833,2022-02-19,Telecom,Airtel,Shelby Lambert,23490156275478,Start at manager return war hospital.,4
3214,2023-02-17,Telecom,Etisalat,Daniel Gonzalez,23470863498420,Activity protect expect suddenly various actually.,2
6488,2022-02-18,Pay TV,Glo,Kathleen Webster,23490217842277,Finish no democratic also.,3
6996,2022-08-18,Pay TV,MTN,Stephen Ramirez,23481337215510,Enter probably create effort democratic expert fast morning.,4
748,2022-08-21,Pay TV,MTN,Karen West,2347022739919,Realize identify church start season mother it.,5
3337,2021-09-23,Telecom,MTN,Kendra Glover,23480479347245,Event director professional rock.,4
7970,2022-05-17,Pay TV,Glo,Steven Mitchell,23470348391307,Lawyer would network.,3
2177,2023-01-18,Telecom,Etisalat,Jessica Butler,23480577241608,Sport prevent identify class heart recent save.,3
6385,2022-12-08,Telecom,MTN,Lauren Davis,234903146725,Could though be own wall.,3
5177,2022-04-09,Telecom,Glo,Julia Perez,23490445079791,Where this surface.,4
2216,2022-08-26,Pay TV,Etisalat,Monica Jenkins,23480940027685,Interview be small sell follow money.,2
1348,2021-11-27,Telecom,Glo,Dr. Jon Stevens,23480305611062,General stage cultural especially late many continue.,2
2742,2021-12-31,Telecom,Etisalat,Jesse Diaz,23470750099962,Investment feel could research high.,3
8158,2021-10-04,Telecom,Etisalat,Geoffrey Norris Jr.,23470603852838,Bill attorney unit soldier animal generation sister.,5
440,2022-03-23,Pay TV,Etisalat,Colleen Sandoval,2348188577260,Realize have available prevent product.,3
4672,2022-06-04,Pay TV,Glo,Jenny Madden,23470110507269,Model already next raise goal show right believe.,4
2770,2022-03-17,Telecom,Etisalat,Eric Miller,23490405308335,Never Republican traditional realize probably science instead.,1
7263,2022-03-06,Telecom,MTN,Sarah Joseph,2347083864048,Their maintain maintain page those dream.,5
294,2021-12-08,Pay TV,Glo,Jeremy Rose,23480921611387,Reflect subject even foreign.,3
5367,2021-10-12,Pay TV,Airtel,Jonathan Anderson,23490343412652,Play professor place old meet loss.,4
